Table_ref,Collection_Year,Parent_Org_Code,Parent_Org_Name,Unit,Indicator,Value
23,2019-20,R10,South West,%,HGDWorse_Diag_biopsy_punch_All_Ages,30.4878048780488000000
23,2019-20,R10,South West,%,HGDWorse_Excision_All_Ages,59.4617325483600000000
23,2019-20,R10,South West,%,HGDWorse_No_procedure_All_Ages,9.8822539949537400000
23,2019-20,R10,South West,%,HGDWorse_Other_All_Ages,0.1682085786375110000
23,2019-20,R10,South West,%,HGDWorse_Procedure_used_All_Ages,90.1177460050463000000
23,2019-20,R10,South West,Number,HGDWorse_referrals_All_Ages,4756
23,2019-20,R10,South West,%,Inad_Ablation_Biopsy_All_Ages,0.0000000000000000000
23,2019-20,R10,South West,%,Inad_Ablation_No_biopsy_All_Ages,0.0000000000000000000
23,2019-20,R10,South West,%,Inad_Diag_biopsy_punch_All_Ages,33.6065573770492000000
23,2019-20,R10,South West,%,Inad_Excision_All_Ages,1.2295081967213100000
23,2019-20,R10,South West,%,Inad_No_procedure_All_Ages,63.9344262295082000000
23,2019-20,R10,South West,%,Inad_Other_All_Ages,1.2295081967213100000
23,2019-20,R10,South West,%,Inad_Procedure_used_All_Ages,36.0655737704918000000
23,2019-20,R10,South West,Number,Inad_referrals_All_Ages,244
23,2019-20,R10,South West,%,Total_Ablation_Biopsy_All_Ages,0.0080096115338406100
23,2019-20,R10,South West,%,Total_Ablation_No_biopsy_All_Ages,0.0841009211053264000
23,2019-20,R10,South West,%,Total_Diag_biopsy_punch_All_Ages,50.8690428514217000000
23,2019-20,R10,South West,%,Total_Excision_All_Ages,12.4469363235883000000
23,2019-20,R10,South West,%,Total_No_procedure_All_Ages,35.4425310372447000000
23,2019-20,R10,South West,%,Total_Other_All_Ages,1.1493792551061300000
23,2019-20,R10,South West,%,Total_Procedure_used_All_Ages,64.5574689627553000000
23,2019-20,R10,South West,Number,Total_referrals_All_Ages,24970
23,2019-20,R2,North West,%,BordLow_Ablation_Biopsy_All_Ages,0.0000000000000000000
23,2019-20,R2,North West,%,BordLow_Ablation_No_biopsy_All_Ages,0.0096181590843512500
23,2019-20,R2,North West,%,BordLow_Diag_biopsy_punch_All_Ages,43.7241511974608000000
23,2019-20,R2,North West,%,BordLow_Excision_All_Ages,0.6059440223141290000
23,2019-20,R2,North West,%,BordLow_No_procedure_All_Ages,55.1312878715014000000
23,2019-20,R2,North West,%,BordLow_Other_All_Ages,0.5289987496393190000
23,2019-20,R2,North West,%,BordLow_Procedure_used_All_Ages,44.8687121284986000000
23,2019-20,R2,North West,Number,BordLow_referrals_All_Ages,10397
23,2019-20,R2,North West,%,ClinNonUrg_Ablation_Biopsy_All_Ages,0.5703422053231940000
23,2019-20,R2,North West,%,ClinNonUrg_Ablation_No_biopsy_All_Ages,0.6020278833967050000
23,2019-20,R2,North West,%,ClinNonUrg_Diag_biopsy_punch_All_Ages,26.2674271229404000000
23,2019-20,R2,North West,%,ClinNonUrg_Excision_All_Ages,0.6337135614702150000
23,2019-20,R2,North West,%,ClinNonUrg_No_procedure_All_Ages,64.4645120405577000000
23,2019-20,R2,North West,%,ClinNonUrg_Other_All_Ages,7.4619771863117900000
23,2019-20,R2,North West,%,ClinNonUrg_Procedure_used_All_Ages,35.5354879594423000000
23,2019-20,R2,North West,Number,ClinNonUrg_referrals_All_Ages,6312
23,2019-20,R2,North West,%,ClinUrg_Ablation_Biopsy_All_Ages,0.0493339911198816000
23,2019-20,R2,North West,%,ClinUrg_Ablation_No_biopsy_All_Ages,0.3946719289590530000
23,2019-20,R2,North West,%,ClinUrg_Diag_biopsy_punch_All_Ages,31.2284163788851000000
23,2019-20,R2,North West,%,ClinUrg_Excision_All_Ages,0.5920078934385790000
23,2019-20,R2,North West,%,ClinUrg_No_procedure_All_Ages,63.9861864824864000000
23,2019-20,R2,North West,%,ClinUrg_Other_All_Ages,3.7493833251110000000
23,2019-20,R2,North West,%,ClinUrg_Procedure_used_All_Ages,36.0138135175136000000
23,2019-20,R2,North West,Number,ClinUrg_referrals_All_Ages,2027
23,2019-20,R2,North West,%,HGDWorse_Ablation_Biopsy_All_Ages,0.0434216239687364000
23,2019-20,R2,North West,%,HGDWorse_Ablation_No_biopsy_All_Ages,0.0217108119843682000
23,2019-20,R2,North West,%,HGDWorse_Diag_biopsy_punch_All_Ages,27.3339122883196000000
23,2019-20,R2,North West,%,HGDWorse_Excision_All_Ages,60.6165870603561000000
23,2019-20,R2,North West,%,HGDWorse_No_procedure_All_Ages,11.9192357794182000000
23,2019-20,R2,North West,%,HGDWorse_Other_All_Ages,0.0651324359531046000
23,2019-20,R2,North West,%,HGDWorse_Procedure_used_All_Ages,88.0807642205819000000
23,2019-20,R2,North West,Number,HGDWorse_referrals_All_Ages,4606
23,2019-20,R2,North West,%,Inad_Ablation_Biopsy_All_Ages,0.0000000000000000000
23,2019-20,R2,North West,%,Inad_Ablation_No_biopsy_All_Ages,0.0000000000000000000
23,2019-20,R2,North West,%,Inad_Diag_biopsy_punch_All_Ages,29.9212598425197000000
23,2019-20,R2,North West,%,Inad_Excision_All_Ages,1.5748031496063000000
23,2019-20,R2,North West,%,Inad_No_procedure_All_Ages,68.5039370078740000000
23,2019-20,R2,North West,%,Inad_Other_All_Ages,0.0000000000000000000
23,2019-20,R2,North West,%,Inad_Procedure_used_All_Ages,31.4960629921260000000
23,2019-20,R2,North West,Number,Inad_referrals_All_Ages,127
23,2019-20,R2,North West,%,Total_Ablation_Biopsy_All_Ages,0.1549274486094320000
23,2019-20,R2,North West,%,Total_Ablation_No_biopsy_All_Ages,0.2078295042321640000
23,2019-20,R2,North West,%,Total_Diag_biopsy_punch_All_Ages,34.0538089480048000000
23,2019-20,R2,North West,%,Total_Excision_All_Ages,11.1245465538089000000
23,2019-20,R2,North West,%,Total_No_procedure_All_Ages,51.9913845223700000000
23,2019-20,R2,North West,%,Total_Other_All_Ages,2.4675030229746100000
23,2019-20,R2,North West,%,Total_Procedure_used_All_Ages,48.0086154776300000000
23,2019-20,R2,North West,Number,Total_referrals_All_Ages,26464
23,2019-20,R3,Yorkshire and the Humber,%,BordLow_Ablation_Biopsy_All_Ages,0.0000000000000000000
23,2019-20,R3,Yorkshire and the Humber,%,BordLow_Ablation_No_biopsy_All_Ages,0.0318572793883402000
23,2019-20,R3,Yorkshire and the Humber,%,BordLow_Diag_biopsy_punch_All_Ages,57.8368907295317000000
23,2019-20,R3,Yorkshire and the Humber,%,BordLow_Excision_All_Ages,0.8920038228735270000
23,2019-20,R3,Yorkshire and the Humber,%,BordLow_No_procedure_All_Ages,40.8728894552405000000
23,2019-20,R3,Yorkshire and the Humber,%,BordLow_Other_All_Ages,0.3663587129659130000
23,2019-20,R3,Yorkshire and the Humber,%,BordLow_Procedure_used_All_Ages,59.1271105447595000000
23,2019-20,R3,Yorkshire and the Humber,Number,BordLow_referrals_All_Ages,6278
23,2019-20,R3,Yorkshire and the Humber,%,ClinNonUrg_Ablation_Biopsy_All_Ages,0.0471253534401508000
23,2019-20,R3,Yorkshire and the Humber,%,ClinNonUrg_Ablation_No_biopsy_All_Ages,1.7436380772855800000
23,2019-20,R3,Yorkshire and the Humber,%,ClinNonUrg_Diag_biopsy_punch_All_Ages,33.7417530631480000000
23,2019-20,R3,Yorkshire and the Humber,%,ClinNonUrg_Excision_All_Ages,1.3195098963242200000
23,2019-20,R3,Yorkshire and the Humber,%,ClinNonUrg_No_procedure_All_Ages,57.6107445805844000000
23,2019-20,R3,Yorkshire and the Humber,%,ClinNonUrg_Other_All_Ages,5.5372290292177200000
23,2019-20,R3,Yorkshire and the Humber,%,ClinNonUrg_Procedure_used_All_Ages,42.3892554194156000000
23,2019-20,R3,Yorkshire and the Humber,Number,ClinNonUrg_referrals_All_Ages,4244
23,2019-20,R3,Yorkshire and the Humber,%,ClinUrg_Ablation_Biopsy_All_Ages,0.0000000000000000000
23,2019-20,R3,Yorkshire and the Humber,%,ClinUrg_Ablation_No_biopsy_All_Ages,0.4045853000674310000
23,2019-20,R3,Yorkshire and the Humber,%,ClinUrg_Diag_biopsy_punch_All_Ages,38.3681726230614000000
23,2019-20,R3,Yorkshire and the Humber,%,ClinUrg_Excision_All_Ages,0.9103169251517200000
23,2019-20,R3,Yorkshire and the Humber,%,ClinUrg_No_procedure_All_Ages,54.4504383007417000000
23,2019-20,R3,Yorkshire and the Humber,%,ClinUrg_Other_All_Ages,5.8664868509777500000
23,2019-20,R3,Yorkshire and the Humber,%,ClinUrg_Procedure_used_All_Ages,45.5495616992583000000
23,2019-20,R3,Yorkshire and the Humber,Number,ClinUrg_referrals_All_Ages,2966
23,2019-20,R3,Yorkshire and the Humber,%,HGDWorse_Ablation_Biopsy_All_Ages,0.0000000000000000000
23,2019-20,R3,Yorkshire and the Humber,%,HGDWorse_Ablation_No_biopsy_All_Ages,0.0000000000000000000
23,2019-20,R3,Yorkshire and the Humber,%,HGDWorse_Diag_biopsy_punch_All_Ages,32.8710999054523000000
23,2019-20,R3,Yorkshire and the Humber,%,HGDWorse_Excision_All_Ages,54.3334383863851000000
23,2019-20,R3,Yorkshire and the Humber,%,HGDWorse_No_procedure_All_Ages,12.6378821304759000000
23,2019-20,R3,Yorkshire and the Humber,%,HGDWorse_Other_All_Ages,0.1575795776867320000
23,2019-20,R3,Yorkshire and the Humber,%,HGDWorse_Procedure_used_All_Ages,87.3621178695241000000
23,2019-20,R3,Yorkshire and the Humber,Number,HGDWorse_referrals_All_Ages,3173
23,2019-20,R3,Yorkshire and the Humber,%,Inad_Ablation_Biopsy_All_Ages,0.0000000000000000000
23,2019-20,R3,Yorkshire and the Humber,%,Inad_Ablation_No_biopsy_All_Ages,0.0000000000000000000
23,2019-20,R3,Yorkshire and the Humber,%,Inad_Diag_biopsy_punch_All_Ages,44.2307692307692000000
23,2019-20,R3,Yorkshire and the Humber,%,Inad_Excision_All_Ages,0.0000000000000000000
23,2019-20,R3,Yorkshire and the Humber,%,Inad_No_procedure_All_Ages,55.7692307692308000000
23,2019-20,R3,Yorkshire and the Humber,%,Inad_Other_All_Ages,0.0000000000000000000
23,2019-20,R3,Yorkshire and the Humber,%,Inad_Procedure_used_All_Ages,44.2307692307692000000
23,2019-20,R3,Yorkshire and the Humber,Number,Inad_referrals_All_Ages,52
23,2019-20,R3,Yorkshire and the Humber,%,Total_Ablation_Biopsy_All_Ages,0.0109721307877990000
23,2019-20,R3,Yorkshire and the Humber,%,Total_Ablation_No_biopsy_All_Ages,0.5650647355716480000
23,2019-20,R3,Yorkshire and the Humber,%,Total_Diag_biopsy_punch_All_Ages,41.5788896203643000000
23,2019-20,R3,Yorkshire and the Humber,%,Total_Excision_All_Ages,10.3138029405311000000
23,2019-20,R3,Yorkshire and the Humber,%,Total_No_procedure_All_Ages,45.0405968839149000000
23,2019-20,R3,Yorkshire and the Humber,%,Total_Other_All_Ages,2.4906736888303700000
23,2019-20,R3,Yorkshire and the Humber,%,Total_Procedure_used_All_Ages,54.9594031160851000000
23,2019-20,R3,Yorkshire and the Humber,Number,Total_referrals_All_Ages,18228
23,2019-20,R4,East Midlands,%,BordLow_Ablation_Biopsy_All_Ages,0.0000000000000000000
23,2019-20,R4,East Midlands,%,BordLow_Ablation_No_biopsy_All_Ages,0.0154631204577084000
23,2019-20,R4,East Midlands,%,BordLow_Diag_biopsy_punch_All_Ages,60.3834853873512000000
23,2019-20,R4,East Midlands,%,BordLow_Excision_All_Ages,1.3607546002783400000
23,2019-20,R4,East Midlands,%,BordLow_No_procedure_All_Ages,37.4516777485697000000
