Table_ref,Collection_Year,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_Name,Unit,Indicator,Value
19,2019-20,R1,North East,60110,University Hospital of North Tees,Number,Samples_Total_all_sources_All_Ages,19883
19,2019-20,R8,South East,61350,Queen Alexandra Hospital,%,Samples_GP_NHSCC_Borderline_25to64,2.6128194285023900000
19,2019-20,R8,South East,61350,Queen Alexandra Hospital,%,Samples_GP_NHSCC_Inadequate_25to64,6.0049402345191800000
19,2019-20,R8,South East,61350,Queen Alexandra Hospital,%,Samples_GP_NHSCC_Low_Grade_25to64,1.9784933244729100000
19,2019-20,R8,South East,61350,Queen Alexandra Hospital,%,Samples_GP_NHSCC_Moderate_25to64,0.4410076723252580000
19,2019-20,R8,South East,61350,Queen Alexandra Hospital,%,Samples_GP_NHSCC_Negative_25to64,94.4269920860267000000
19,2019-20,R8,South East,61350,Queen Alexandra Hospital,%,Samples_GP_NHSCC_Severe_25to64,0.5406874886727480000
19,2019-20,R8,South East,61350,Queen Alexandra Hospital,Number,Samples_Total_GP_NHSCC_25to64,35221
19,2019-20,R8,South East,61350,Queen Alexandra Hospital,Number,Samples_Total_GP_NHSCC_Adequate_25to64,33106
19,2019-20,R8,South East,61350,Queen Alexandra Hospital,Number,Samples_Total_all_sources_All_Ages,37765
19,2019-20,R8,South East,61355,Poole Hospital,%,Samples_GP_NHSCC_Borderline_25to64,1.0819672131147500000
19,2019-20,R8,South East,61355,Poole Hospital,%,Samples_GP_NHSCC_Inadequate_25to64,4.6986681248291200000
19,2019-20,R8,South East,61355,Poole Hospital,%,Samples_GP_NHSCC_Low_Grade_25to64,1.6967213114754100000
19,2019-20,R8,South East,61355,Poole Hospital,%,Samples_GP_NHSCC_Moderate_25to64,0.4508196721311480000
19,2019-20,R8,South East,61355,Poole Hospital,%,Samples_GP_NHSCC_Negative_25to64,96.3360655737705000000
19,2019-20,R8,South East,61355,Poole Hospital,%,Samples_GP_NHSCC_Severe_25to64,0.4344262295081970000
19,2019-20,R8,South East,61355,Poole Hospital,Number,Samples_Total_GP_NHSCC_25to64,25603
19,2019-20,R8,South East,61355,Poole Hospital,Number,Samples_Total_GP_NHSCC_Adequate_25to64,24400
19,2019-20,R8,South East,61355,Poole Hospital,Number,Samples_Total_all_sources_All_Ages,27954
19,2019-20,R8,South East,61370,Royal Hampshire County Hospital,%,Samples_GP_NHSCC_Borderline_25to64,2.2202976143610700000
19,2019-20,R8,South East,61370,Royal Hampshire County Hospital,%,Samples_GP_NHSCC_Inadequate_25to64,3.3482992161935900000
19,2019-20,R8,South East,61370,Royal Hampshire County Hospital,%,Samples_GP_NHSCC_Low_Grade_25to64,1.7872608456027100000
19,2019-20,R8,South East,61370,Royal Hampshire County Hospital,%,Samples_GP_NHSCC_Moderate_25to64,0.3936697897803320000
19,2019-20,R8,South East,61370,Royal Hampshire County Hospital,%,Samples_GP_NHSCC_Negative_25to64,95.1263680025195000000
19,2019-20,R8,South East,61370,Royal Hampshire County Hospital,%,Samples_GP_NHSCC_Severe_25to64,0.4724037477363990000
19,2019-20,R8,South East,61370,Royal Hampshire County Hospital,Number,Samples_Total_GP_NHSCC_25to64,26282
19,2019-20,R8,South East,61370,Royal Hampshire County Hospital,Number,Samples_Total_GP_NHSCC_Adequate_25to64,25402
19,2019-20,R8,South East,61370,Royal Hampshire County Hospital,Number,Samples_Total_all_sources_All_Ages,27753
19,2019-20,R10,South West,61390,Royal United Hospital,%,Samples_GP_NHSCC_Borderline_25to64,1.4556651970046900000
19,2019-20,R10,South West,61390,Royal United Hospital,%,Samples_GP_NHSCC_Inadequate_25to64,1.5705724323207300000
19,2019-20,R10,South West,61390,Royal United Hospital,%,Samples_GP_NHSCC_Low_Grade_25to64,1.1967247533067400000
19,2019-20,R10,South West,61390,Royal United Hospital,%,Samples_GP_NHSCC_Moderate_25to64,0.3814122751767090000
19,2019-20,R10,South West,61390,Royal United Hospital,%,Samples_GP_NHSCC_Negative_25to64,96.6547694030373000000
19,2019-20,R10,South West,61390,Royal United Hospital,%,Samples_GP_NHSCC_Severe_25to64,0.3114283714745610000
19,2019-20,R10,South West,61390,Royal United Hospital,Number,Samples_Total_GP_NHSCC_25to64,29034
19,2019-20,R10,South West,61390,Royal United Hospital,Number,Samples_Total_GP_NHSCC_Adequate_25to64,28578
19,2019-20,R10,South West,61390,Royal United Hospital,Number,Samples_Total_all_sources_All_Ages,30875
19,2019-20,R8,South East,61440,John Radcliffe Hospital,%,Samples_GP_NHSCC_Borderline_25to64,1.9579132326486200000
19,2019-20,R8,South East,61440,John Radcliffe Hospital,%,Samples_GP_NHSCC_Inadequate_25to64,3.8379530916844400000
19,2019-20,R8,South East,61440,John Radcliffe Hospital,%,Samples_GP_NHSCC_Low_Grade_25to64,2.4306572396770300000
19,2019-20,R8,South East,61440,John Radcliffe Hospital,%,Samples_GP_NHSCC_Moderate_25to64,0.3221352968246660000
19,2019-20,R8,South East,61440,John Radcliffe Hospital,%,Samples_GP_NHSCC_Negative_25to64,94.7914487721207000000
19,2019-20,R8,South East,61440,John Radcliffe Hospital,%,Samples_GP_NHSCC_Severe_25to64,0.4978454587290300000
19,2019-20,R8,South East,61440,John Radcliffe Hospital,Number,Samples_Total_GP_NHSCC_25to64,24857
19,2019-20,R8,South East,61440,John Radcliffe Hospital,Number,Samples_Total_GP_NHSCC_Adequate_25to64,23903
19,2019-20,R8,South East,61440,John Radcliffe Hospital,Number,Samples_Total_all_sources_All_Ages,26461
19,2019-20,R10,South West,61565,Royal Devon and Exeter Hospital,%,Samples_GP_NHSCC_Borderline_25to64,1.2455093611027600000
19,2019-20,R10,South West,61565,Royal Devon and Exeter Hospital,%,Samples_GP_NHSCC_Inadequate_25to64,0.3988020176544770000
19,2019-20,R10,South West,61565,Royal Devon and Exeter Hospital,%,Samples_GP_NHSCC_Low_Grade_25to64,1.9434377324449700000
19,2019-20,R10,South West,61565,Royal Devon and Exeter Hospital,%,Samples_GP_NHSCC_Moderate_25to64,0.5665722379603400000
19,2019-20,R10,South West,61565,Royal Devon and Exeter Hospital,%,Samples_GP_NHSCC_Negative_25to64,95.7412125911976000000
19,2019-20,R10,South West,61565,Royal Devon and Exeter Hospital,%,Samples_GP_NHSCC_Severe_25to64,0.5032680772943800000
19,2019-20,R10,South West,61565,Royal Devon and Exeter Hospital,Number,Samples_Total_GP_NHSCC_25to64,63440
19,2019-20,R10,South West,61565,Royal Devon and Exeter Hospital,Number,Samples_Total_GP_NHSCC_Adequate_25to64,63187
19,2019-20,R10,South West,61565,Royal Devon and Exeter Hospital,Number,Samples_Total_all_sources_All_Ages,69807
19,2019-20,R10,South West,61580,Gloucestershire Royal Hospital,%,Samples_GP_NHSCC_Borderline_25to64,1.6756621061880300000
19,2019-20,R10,South West,61580,Gloucestershire Royal Hospital,%,Samples_GP_NHSCC_Inadequate_25to64,1.3028307145954200000
19,2019-20,R10,South West,61580,Gloucestershire Royal Hospital,%,Samples_GP_NHSCC_Low_Grade_25to64,1.7154093970963600000
19,2019-20,R10,South West,61580,Gloucestershire Royal Hospital,%,Samples_GP_NHSCC_Moderate_25to64,0.3765532822894440000
19,2019-20,R10,South West,61580,Gloucestershire Royal Hospital,%,Samples_GP_NHSCC_Negative_25to64,95.7365800594117000000
19,2019-20,R10,South West,61580,Gloucestershire Royal Hospital,%,Samples_GP_NHSCC_Severe_25to64,0.4957951550144350000
19,2019-20,R10,South West,61580,Gloucestershire Royal Hospital,Number,Samples_Total_GP_NHSCC_25to64,48433
19,2019-20,R10,South West,61580,Gloucestershire Royal Hospital,Number,Samples_Total_GP_NHSCC_Adequate_25to64,47802
19,2019-20,R10,South West,61580,Gloucestershire Royal Hospital,Number,Samples_Total_all_sources_All_Ages,51835
19,2019-20,R10,South West,61590,Southmead Hospital,%,Samples_GP_NHSCC_Borderline_25to64,1.3252496668366800000
19,2019-20,R10,South West,61590,Southmead Hospital,%,Samples_GP_NHSCC_Inadequate_25to64,0.6261853377803940000
19,2019-20,R10,South West,61590,Southmead Hospital,%,Samples_GP_NHSCC_Low_Grade_25to64,1.9636070482552100000
19,2019-20,R10,South West,61590,Southmead Hospital,%,Samples_GP_NHSCC_Moderate_25to64,0.6729076520623220000
19,2019-20,R10,South West,61590,Southmead Hospital,%,Samples_GP_NHSCC_Negative_25to64,95.5158684457314000000
19,2019-20,R10,South West,61590,Southmead Hospital,%,Samples_GP_NHSCC_Severe_25to64,0.5223671871143940000
19,2019-20,R10,South West,61590,Southmead Hospital,Number,Samples_Total_GP_NHSCC_25to64,122328
19,2019-20,R10,South West,61590,Southmead Hospital,Number,Samples_Total_GP_NHSCC_Adequate_25to64,121562
19,2019-20,R10,South West,61590,Southmead Hospital,Number,Samples_Total_all_sources_All_Ages,131503
19,2019-20,R10,South West,61600,Musgrove Park Hospital,%,Samples_GP_NHSCC_Borderline_25to64,1.3722349681832000000
19,2019-20,R10,South West,61600,Musgrove Park Hospital,%,Samples_GP_NHSCC_Inadequate_25to64,3.0795049297251900000
19,2019-20,R10,South West,61600,Musgrove Park Hospital,%,Samples_GP_NHSCC_Low_Grade_25to64,2.4674256525691500000
19,2019-20,R10,South West,61600,Musgrove Park Hospital,%,Samples_GP_NHSCC_Moderate_25to64,0.3116748192718930000
19,2019-20,R10,South West,61600,Musgrove Park Hospital,%,Samples_GP_NHSCC_Negative_25to64,95.2729319077096000000
19,2019-20,R10,South West,61600,Musgrove Park Hospital,%,Samples_GP_NHSCC_Severe_25to64,0.5757326522661360000
19,2019-20,R10,South West,61600,Musgrove Park Hospital,Number,Samples_Total_GP_NHSCC_25to64,23835
19,2019-20,R10,South West,61600,Musgrove Park Hospital,Number,Samples_Total_GP_NHSCC_Adequate_25to64,23101
19,2019-20,R10,South West,61600,Musgrove Park Hospital,Number,Samples_Total_all_sources_All_Ages,25957
19,2019-20,R2,North West,61920,Royal Liverpool University Hospital,%,Samples_GP_NHSCC_Borderline_25to64,0.7876194733593030000
19,2019-20,R2,North West,61920,Royal Liverpool University Hospital,%,Samples_GP_NHSCC_Inadequate_25to64,0.2526753864447090000
19,2019-20,R2,North West,61920,Royal Liverpool University Hospital,%,Samples_GP_NHSCC_Low_Grade_25to64,2.1010281627179300000
19,2019-20,R2,North West,61920,Royal Liverpool University Hospital,%,Samples_GP_NHSCC_Moderate_25to64,0.5385614236754160000
19,2019-20,R2,North West,61920,Royal Liverpool University Hospital,%,Samples_GP_NHSCC_Negative_25to64,95.8681908167827000000
19,2019-20,R2,North West,61920,Royal Liverpool University Hospital,%,Samples_GP_NHSCC_Severe_25to64,0.7046001234646740000
19,2019-20,R2,North West,61920,Royal Liverpool University Hospital,Number,Samples_Total_GP_NHSCC_25to64,47096
19,2019-20,R2,North West,61920,Royal Liverpool University Hospital,Number,Samples_Total_GP_NHSCC_Adequate_25to64,46977
19,2019-20,R2,North West,61920,Royal Liverpool University Hospital,Number,Samples_Total_all_sources_All_Ages,52666
19,2019-20,R2,North West,61930,Whiston Hospital,%,Samples_GP_NHSCC_Borderline_25to64,1.5682174594877200000
19,2019-20,R2,North West,61930,Whiston Hospital,%,Samples_GP_NHSCC_Inadequate_25to64,1.6604122757415300000
19,2019-20,R2,North West,61930,Whiston Hospital,%,Samples_GP_NHSCC_Low_Grade_25to64,1.8295870360690000000
19,2019-20,R2,North West,61930,Whiston Hospital,%,Samples_GP_NHSCC_Moderate_25to64,0.3293256664924200000
19,2019-20,R2,North West,61930,Whiston Hospital,%,Samples_GP_NHSCC_Negative_25to64,95.5723993727130000000
19,2019-20,R2,North West,61930,Whiston Hospital,%,Samples_GP_NHSCC_Severe_25to64,0.7004704652378460000
19,2019-20,R2,North West,61930,Whiston Hospital,Number,Samples_Total_GP_NHSCC_25to64,19453
19,2019-20,R2,North West,61930,Whiston Hospital,Number,Samples_Total_GP_NHSCC_Adequate_25to64,19130
19,2019-20,R2,North West,61930,Whiston Hospital,Number,Samples_Total_all_sources_All_Ages,22729
19,2019-20,R2,North West,62010,Manchester Cytology Centre,%,Samples_GP_NHSCC_Borderline_25to64,0.7493222690305580000
19,2019-20,R2,North West,62010,Manchester Cytology Centre,%,Samples_GP_NHSCC_Inadequate_25to64,0.5055701355890350000
19,2019-20,R2,North West,62010,Manchester Cytology Centre,%,Samples_GP_NHSCC_Low_Grade_25to64,1.6399180359165600000
19,2019-20,R2,North West,62010,Manchester Cytology Centre,%,Samples_GP_NHSCC_Moderate_25to64,0.3636838019116470000
19,2019-20,R2,North West,62010,Manchester Cytology Centre,%,Samples_GP_NHSCC_Negative_25to64,96.6164360896514000000
19,2019-20,R2,North West,62010,Manchester Cytology Centre,%,Samples_GP_NHSCC_Severe_25to64,0.6306398034898370000
19,2019-20,R2,North West,62010,Manchester Cytology Centre,Number,Samples_Total_GP_NHSCC_25to64,315881
19,2019-20,R2,North West,62010,Manchester Cytology Centre,Number,Samples_Total_GP_NHSCC_Adequate_25to64,314284
19,2019-20,R2,North West,62010,Manchester Cytology Centre,Number,Samples_Total_all_sources_All_Ages,348594
19,2019-20,R3,Yorkshire and the Humber,60310,Leeds Teaching Hospitals,%,Samples_GP_NHSCC_Borderline_25to64,1.4790159578037600000
19,2019-20,R3,Yorkshire and the Humber,60310,Leeds Teaching Hospitals,%,Samples_GP_NHSCC_Inadequate_25to64,1.2432568558060600000
19,2019-20,R3,Yorkshire and the Humber,60310,Leeds Teaching Hospitals,%,Samples_GP_NHSCC_Low_Grade_25to64,0.2818451462239460000
19,2019-20,R3,Yorkshire and the Humber,60310,Leeds Teaching Hospitals,%,Samples_GP_NHSCC_Moderate_25to64,1.2038814102994300000
19,2019-20,R3,Yorkshire and the Humber,60310,Leeds Teaching Hospitals,%,Samples_GP_NHSCC_Negative_25to64,96.4353299601390000000
19,2019-20,R3,Yorkshire and the Humber,60310,Leeds Teaching Hospitals,%,Samples_GP_NHSCC_Severe_25to64,0.5999275255338280000
19,2019-20,R3,Yorkshire and the Humber,60310,Leeds Teaching Hospitals,Number,Samples_Total_GP_NHSCC_25to64,75447
19,2019-20,R3,Yorkshire and the Humber,60310,Leeds Teaching Hospitals,Number,Samples_Total_GP_NHSCC_Adequate_25to64,74509
19,2019-20,R3,Yorkshire and the Humber,60310,Leeds Teaching Hospitals,Number,Samples_Total_all_sources_All_Ages,81571
19,2019-20,R3,Yorkshire and the Humber,60340,York Hospital,%,Samples_GP_NHSCC_Borderline_25to64,0.6947857179169990000
19,2019-20,R3,Yorkshire and the Humber,60340,York Hospital,%,Samples_GP_NHSCC_Inadequate_25to64,1.3210481430076400000
19,2019-20,R3,Yorkshire and the Humber,60340,York Hospital,%,Samples_GP_NHSCC_Low_Grade_25to64,1.3489010523461700000
19,2019-20,R3,Yorkshire and the Humber,60340,York Hospital,%,Samples_GP_NHSCC_Moderate_25to64,0.3745064479503820000
19,2019-20,R3,Yorkshire and the Humber,60340,York Hospital,%,Samples_GP_NHSCC_Negative_25to64,96.7294233278541000000
19,2019-20,R3,Yorkshire and the Humber,60340,York Hospital,%,Samples_GP_NHSCC_Severe_25to64,0.8523834539323180000
19,2019-20,R3,Yorkshire and the Humber,60340,York Hospital,Number,Samples_Total_GP_NHSCC_25to64,59801
19,2019-20,R3,Yorkshire and the Humber,60340,York Hospital,Number,Samples_Total_GP_NHSCC_Adequate_25to64,59011
19,2019-20,R3,Yorkshire and the Humber,60340,York Hospital,Number,Samples_Total_all_sources_All_Ages,64602
19,2019-20,R3,Yorkshire and the Humber,60470,Royal Hallamshire Hospital,%,Samples_GP_NHSCC_Borderline_25to64,1.3761177794923000000
19,2019-20,R3,Yorkshire and the Humber,60470,Royal Hallamshire Hospital,%,Samples_GP_NHSCC_Inadequate_25to64,0.6234366947799750000
19,2019-20,R3,Yorkshire and the Humber,60470,Royal Hallamshire Hospital,%,Samples_GP_NHSCC_Low_Grade_25to64,1.2913752324096000000
19,2019-20,R3,Yorkshire and the Humber,60470,Royal Hallamshire Hospital,%,Samples_GP_NHSCC_Moderate_25to64,0.2529628271125560000
19,2019-20,R3,Yorkshire and the Humber,60470,Royal Hallamshire Hospital,%,Samples_GP_NHSCC_Negative_25to64,96.3927500853750000000
19,2019-20,R3,Yorkshire and the Humber,60470,Royal Hallamshire Hospital,%,Samples_GP_NHSCC_Severe_25to64,0.6867940756105890000
19,2019-20,R3,Yorkshire and the Humber,60470,Royal Hallamshire Hospital,Number,Samples_Total_GP_NHSCC_25to64,79559
19,2019-20,R3,Yorkshire and the Humber,60470,Royal Hallamshire Hospital,Number,Samples_Total_GP_NHSCC_Adequate_25to64,79063
19,2019-20,R3,Yorkshire and the Humber,60470,Royal Hallamshire Hospital,Number,Samples_Total_all_sources_All_Ages,91557
19,2019-20,R4,East Midlands,60370,Royal Derby Hospital,%,Samples_GP_NHSCC_Borderline_25to64,1.1305994319597400000
19,2019-20,R4,East Midlands,60370,Royal Derby Hospital,%,Samples_GP_NHSCC_Inadequate_25to64,0.3703409519648920000
19,2019-20,R4,East Midlands,60370,Royal Derby Hospital,%,Samples_GP_NHSCC_Low_Grade_25to64,1.6886740744431700000
19,2019-20,R4,East Midlands,60370,Royal Derby Hospital,%,Samples_GP_NHSCC_Moderate_25to64,0.4364940953709700000
19,2019-20,R4,East Midlands,60370,Royal Derby Hospital,%,Samples_GP_NHSCC_Negative_25to64,96.1502815287259000000
19,2019-20,R4,East Midlands,60370,Royal Derby Hospital,%,Samples_GP_NHSCC_Severe_25to64,0.5939508695002240000
19,2019-20,R4,East Midlands,60370,Royal Derby Hospital,Number,Samples_Total_GP_NHSCC_25to64,201436
19,2019-20,R4,East Midlands,60370,Royal Derby Hospital,Number,Samples_Total_GP_NHSCC_Adequate_25to64,200690
19,2019-20,R4,East Midlands,60370,Royal Derby Hospital,Number,Samples_Total_all_sources_All_Ages,216802
19,2019-20,R4,East Midlands,60420,Leicester Royal Infirmary,%,Samples_GP_NHSCC_Borderline_25to64,0.8652396744045820000
19,2019-20,R4,East Midlands,60420,Leicester Royal Infirmary,%,Samples_GP_NHSCC_Inadequate_25to64,1.9074375277243800000
19,2019-20,R4,East Midlands,60420,Leicester Royal Infirmary,%,Samples_GP_NHSCC_Low_Grade_25to64,1.1516430509496500000
19,2019-20,R4,East Midlands,60420,Leicester Royal Infirmary,%,Samples_GP_NHSCC_Moderate_25to64,0.1778715706964120000
19,2019-20,R4,East Midlands,60420,Leicester Royal Infirmary,%,Samples_GP_NHSCC_Negative_25to64,97.3138378052457000000
19,2019-20,R4,East Midlands,60420,Leicester Royal Infirmary,%,Samples_GP_NHSCC_Severe_25to64,0.4914078987036480000
19,2019-20,R4,East Midlands,60420,Leicester Royal Infirmary,Number,Samples_Total_GP_NHSCC_25to64,33815
19,2019-20,R4,East Midlands,60420,Leicester Royal Infirmary,Number,Samples_Total_GP_NHSCC_Adequate_25to64,33170
19,2019-20,R4,East Midlands,60420,Leicester Royal Infirmary,Number,Samples_Total_all_sources_All_Ages,36209
19,2019-20,R4,East Midlands,61450,Kettering General Hospital,%,Samples_GP_NHSCC_Borderline_25to64,0.8600847970926710000
19,2019-20,R4,East Midlands,61450,Kettering General Hospital,%,Samples_GP_NHSCC_Inadequate_25to64,1.5973298366909000000
19,2019-20,R4,East Midlands,61450,Kettering General Hospital,%,Samples_GP_NHSCC_Low_Grade_25to64,1.7403593781546500000
19,2019-20,R4,East Midlands,61450,Kettering General Hospital,%,Samples_GP_NHSCC_Moderate_25to64,0.1776700989299410000
19,2019-20,R4,East Midlands,61450,Kettering General Hospital,%,Samples_GP_NHSCC_Negative_25to64,96.7777104784979000000
19,2019-20,R4,East Midlands,61450,Kettering General Hospital,%,Samples_GP_NHSCC_Severe_25to64,0.4441752473248540000
19,2019-20,R4,East Midlands,61450,Kettering General Hospital,Number,Samples_Total_GP_NHSCC_25to64,25167
19,2019-20,R4,East Midlands,61450,Kettering General Hospital,Number,Samples_Total_GP_NHSCC_Adequate_25to64,24765
19,2019-20,R4,East Midlands,61450,Kettering General Hospital,Number,Samples_Total_all_sources_All_Ages,26824
19,2019-20,R5,West Midlands,61720,Royal Stoke University Hospital,%,Samples_GP_NHSCC_Borderline_25to64,3.1488525581278200000
19,2019-20,R5,West Midlands,61720,Royal Stoke University Hospital,%,Samples_GP_NHSCC_Inadequate_25to64,3.1945765357134200000
19,2019-20,R5,West Midlands,61720,Royal Stoke University Hospital,%,Samples_GP_NHSCC_Low_Grade_25to64,2.0706854422248500000
19,2019-20,R5,West Midlands,61720,Royal Stoke University Hospital,%,Samples_GP_NHSCC_Moderate_25to64,0.3879386351613470000
19,2019-20,R5,West Midlands,61720,Royal Stoke University Hospital,%,Samples_GP_NHSCC_Negative_25to64,93.5687835352797000000
19,2019-20,R5,West Midlands,61720,Royal Stoke University Hospital,%,Samples_GP_NHSCC_Severe_25to64,0.8237398292062370000
19,2019-20,R5,West Midlands,61720,Royal Stoke University Hospital,Number,Samples_Total_GP_NHSCC_25to64,41007
19,2019-20,R5,West Midlands,61720,Royal Stoke University Hospital,Number,Samples_Total_GP_NHSCC_Adequate_25to64,39697
19,2019-20,R5,West Midlands,61720,Royal Stoke University Hospital,Number,Samples_Total_all_sources_All_Ages,43909
